timestamp,yearInSchool,major,major2,major3,division,campus,onCampus,frequencyIndividualStudy,frequencyGroupStudy,frequencyCourseReserves,frequencyBorrowingBooks,frequencyGetHelp,frequencyExhibit,frequencyPrinting,frequencyComputers,frequencyIT,frequencyWriting,needsQuietStudy,needsCollabStudy,needsStudyRooms,needsTextbooks,needsSummit,needsIll,needsPrinters,needsComputers,needsScanners,needsTechBorrowing,commentsResources,preferredStudyAreas,usefulPrimo,usefulDatabases,usefulGoogle,usefulGoogleScholar,researchToolsOpenEnded,resourcesLacking,preferredBookFormat,researchToolsComments,usefulResearchHelpDesk,usefulChat,usefulConsultation,usefulLibrarianClass,usefulLibGuide,usefulVideoTutorial,usefulLibraryWebsite,frequencyLibrarianClass,researchFrustrations,agreeWelcomeInLibrary,agreeComfortableAskingQuestions,whatDoYouValue
2/11/24 19:05,First-year student,BIO,NA,NA,Natural Sciences,CAS,Yes,Daily,Weekly,Monthly,Never,Once a semester,NA,Weekly,Never,Never,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,Better comfortable seating would be nice.,"In comfy chairs in the yellow owl section 1st floor. More private, view of outside, charger nearby, and chair is comfortable.",Very useful,Very useful,Very useful,Very useful,NA,NA,Printed books,NA,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,Somewhat useful,Have not used,I'm not familiar with this,NA,Often enough,NA,Strongly agree,Strongly agree,NA
2/12/24 8:06,Graduate student,PMHC,NA,NA,Counseling,GRAD,No,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,As a graduate student in the School of Education and Counseling I appreciate the ability to have books delivered directly to the graduate campus. Thank you!,I do not have a preferred area to study at library.,Very useful,Very useful,Very useful,Very useful,Primo and other databases.,NA,It depends,NA,Have not used,Have not used,Have not used,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,No librarians have ever met with any of my classes,Nothing at this time. I love the process!,Strongly agree,Strongly agree,"It is a beautiful space, I need to go more!"
2/12/24 8:30,Graduate student,MCFT,NA,NA,Counseling,GRAD,No,Weekly,Never,Once a semester,Never,Once a semester,Never,Never,Never,Once a semester,Never,Meets my needs,Meets my needs,Meets my needs,Does not meet my needs,Does not meet my needs,Does not meet my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,Textbooks are not always available,Common area or quiet study,Very useful,Very useful,Somewhat useful,Somewhat useful,None,Not to my knowledge,Ebooks,Having Elaine come to my research class and showing us resources and tools for research was very helpful,Have not used,Have not used,Have not used,Very useful,Have not used,Very useful,Very useful,Often enough,Reading tons of studies,Strongly agree,Strongly agree,"It's always a good environment to study. Provide Free coffee, tea, and snacks"
2/12/24 8:46,Graduate student,PMHCA,NA,NA,Counseling,GRAD,No,Monthly,Monthly,Once a semester,Once a semester,Monthly,Never,Never,Never,Never,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,I'm not familiar with this,N/A,"Quiet spaces upstairs, fast wifi",Very useful,Very useful,Very useful,Very useful,"Google scholar, primo",NA,No preference,NA,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,No librarians have ever met with any of my classes,Not having access to some of the articles,NA,Strongly agree,"Quiet, clean soace"
2/12/24 9:05,Graduate student,MCFT,NA,NA,Counseling,GRAD,No,Never,Once a semester,Once a semester,Monthly,Once a semester,Never,Never,Never,Never,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Love Watzek!,The collab spaces - use for group projects where we might not find a space for a group otherwise,Very useful,Very useful,Very useful,Very useful,NA,NA,Printed books,NA,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Often enough,"Not knowing the ""right"" key words",Strongly agree,Strongly agree,NA
2/12/24 9:31,Graduate student,EDLL,NA,NA,Education,GRAD,No,Monthly,Never,Once a semester,Once a semester,Never,Never,Never,Never,Once a semester,Never,I don't have a need for this,I don't have a need for this,I don't have a need for this,Does not meet my needs,Meets my needs,Meets my needs,I don't have a need for this,I don't have a need for this,I don't have a need for this,I don't have a need for this,NA,NA,Very useful,Very useful,Somewhat useful,Very useful,NA,NA,Ebooks,NA,Have not used,Have not used,Have not used,Somewhat useful,Somewhat useful,Have not used,Have not used,Not often enough,NA,Somewhat agree,Strongly agree,NA
2/12/24 9:46,Graduate student,NA,NA,NA,Undecided,GRAD,No,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,If parking were better I would study there all the time but it is too far from the graduate school campus.,NA,Very useful,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,NA,NA,Ebooks,NA,I'm not familiar with this,Very useful,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,No librarians have ever met with any of my classes,NA,NA,NA,NA
2/12/24 9:58,Graduate student,SPSY,NA,NA,Counseling,GRAD,No,Never,Never,Once a semester,Never,Never,Never,Never,Never,Never,Never,I don't have a need for this,I don't have a need for this,Does not meet my needs,Does not meet my needs,Meets my needs,I'm not familiar with this,I don't have a need for this,I don't have a need for this,I don't have a need for this,I don't have a need for this,The library should have at least one copy of the most up-to-date Best Practices in School Psychology books. I was shocked that we have three cohorts of School Psychology graduate students and didn't even have a single copy of these books. They are required for classes throughout the first two years of the program.,I never study in the library because I live off campus.,Very useful,Very useful,Very useful,Very useful,"Sci-Hub, emailing the publishers of a study to ask for a copy of their research.",A complete copy of the Best Practices in School Psychology books,Ebooks,NA,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,Somewhat useful,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,Often enough,"Nothing, I haven't found it to be frustrating.",Somewhat agree,Somewhat agree,It would be great if there were at least one copy of all required books for the School Psychology program classes available to reference at the library.
2/12/24 9:58,Graduate student,PMHC,NA,NA,Counseling,GRAD,No,Never,Once a semester,Never,Never,Never,Never,Never,Never,Once a semester,Never,I'm not familiar with this,Meets my needs,Does not meet my needs,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I'm not familiar with this,I don't have a need for this,I don't have a need for this,I don't have a need for this,"Reservable study rooms have doors and I think are intended to be quiet, but still have places where the walls and ceiling don’t meet, so they are loud if a group is studying next door, or someone is recording a video next door, or listening to music.",NA,Somewhat useful,Somewhat useful,Somewhat useful,Somewhat useful,NA,NA,Printed books,"I am often frustrated at the lack of access to peer-reviewed sources on Watzek library’s database. Often, ones I need for graduate level homework and projects are only for the L&C law students, or it is flat out unavailable through L&C. I often have to ask my son to look up articles I need though PSU’s library database, download them, and email them to me. For what we pay at L&C, and for the graduate programs on campus, I expect better access to essential articles. I often have difficulty finding what I need to complete assignments. It has frequently been a huge source of frustration. Additionally, every student at PSU gets full access to Zoom features, including extended meeting times. It’s hard to meet with a group on zoom while a student at L&C, only to have it end at 45 minutes.",Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,Have not used,No librarians have ever met with any of my classes,Lack of access to articles,Strongly agree,Strongly agree,Gorgeous physical library!
2/12/24 12:04,Second-year student,ENVS,NA,NA,Interdisciplinary,CAS,Yes,Weekly,Monthly,Never,Never,Never,Never,Monthly,Once a semester,Monthly,Once a semester,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,NA,"Cubicles or quiet secluded area, no distractions and high privacy.",Somewhat useful,Somewhat useful,Somewhat useful,Very useful,Zotero,ScienceDirect subscription,No preference,NA,Have not used,Have not used,Have not used,Somewhat useful,Have not used,Have not used,Have not used,Often enough,Not having access to certain sources,Strongly agree,Somewhat agree,Free earplugs
2/12/24 12:15,Junior,PSY,French,NA,Humanities,CAS,Yes,Daily,Never,Once a semester,Monthly,Once a semester,Monthly,Monthly,Weekly,Daily,Never,Meets my needs,I don't have a need for this,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I'm not familiar with this,Meets my needs,I love summit borrowing and interlibrary loans!!!,"the divided desks when I need to be really focused, but I usually like to be by the windows that overlook the estate gardens. I like being on the third floor more than the second floor because I think its quieter up there.",Very useful,Very useful,Somewhat useful,Somewhat useful,NA,I work at the IT desk and people are always asking for headphones so that is a popular demand.,Printed books,I love accessing articles online!!!,Have not used,Have not used,Have not used,Somewhat useful,Very useful,I'm not familiar with this,Somewhat useful,Often enough,not knowing what questions to ask,Strongly agree,Strongly agree,I love how cozy it is and how many resources it offers. If I could change one thing it would be making the atrium level more accessible and adding more nice seats around the library.
2/12/24 12:54,Graduate student,PMHC,NA,NA,Counseling,GRAD,No,Once a semester,Never,Never,Never,Never,Never,Once a semester,Never,Never,Never,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,I don't have a need for this,NA,Second floor quiet section on the side (looking out  onto pool),Very useful,Very useful,Very useful,Very useful,NA,No,Printed books,NA,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,Very useful,No librarians have ever met with any of my classes,NA,Strongly agree,Strongly agree,"The kind staff and the beautiful, natural environment surround it. Feels like I’m studying in the trees."
2/12/24 13:42,Senior,ENG,Classics,NA,Humanities,CAS,Yes,Daily,Weekly,Weekly,Weekly,Monthly,Weekly,Monthly,Weekly,Once a semester,Once a semester,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Meets my needs,Does not meet my needs,Does not meet my needs,NA,"The green and red sections upstairs and the gold section individual desks. These sections are quiet, well lit, near windows, and are cozy near the books I need. They’re also warmer than the study rooms which can get chilly sometimes.",Very useful,Very useful,Not useful at all,Somewhat useful,Physical books from Summit. Secondary source databases for individual classes. Project Muse.,I would love if there was more information about women and religion in the Middle Ages. Also a larger children’s fiction section for leisurely reading.,Printed books,NA,Somewhat useful,Not at all useful,Very useful,Very useful,Very useful,Not at all useful,Somewhat useful,Often enough,Finding the perfect source through a database and then realising the college doesn’t have access to that one in particular.,Strongly agree,Strongly agree,A blanket you can check out or something for when it’s cold in the library
